id,map_id,address,description,pic,link,icon,lat,lng,anim,title,infoopen,category,approved,retina,type,did,sticky,other_data,layergroup,Custom Field: GIS_ID,Custom Field: DESCRIPTION_BIKE,Custom Field: ASSET_CLASS,Custom Field: ASSET_TYPE,Custom Field: MODEL_NO,Custom Field: MODEL_DESCR,Custom Field: DIVISION,Custom Field: COMPANY,Custom Field: CONDITION_RATING,Custom Field: EVALUATION_DATE,Custom Field: EASTING,Custom Field: NORTHING,Custom Field: UploadDate
1074622,21,"-37.80233188312115, 144.9605185773701","Leicester Street between Queensberry Street and Pelham Street approximately 21m SE of Telstra Carlton Exchange, 183 Pelham Street, Carlton, 3053",,,,-37.80233188,144.9605185773701,,,0,Bicycle Rails,1,1,,,,,,1074622,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.95,30/4/2021,320449.9,5814157.12,14/8/2021
1752897,21,"-37.806630624420194, 144.96452598607007","Cardigan Street between Victoria Street and Queensberry Street approximately 28m South of 16 Cardigan Street, Carlton, 3053",,,,-37.80663062,144.96452598607007,,,0,Bicycle Rails,1,1,,,,,,1752897,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.18,30/4/2021,320813.13,5813687.8,14/8/2021
1442810,21,"-37.79859490255492, 144.9676247078857","Faraday Street between Drummond Street and Lygon Street approximately 5m SE of Seed, 208-212 Faraday Street, Carlton, 3053",,,,-37.7985949,144.9676247078857,,,0,Bicycle Rails,1,1,,,,,,1442810,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.11,30/4/2021,321066.55,5814585.43,14/8/2021
1647827,21,"-37.79882673857082, 144.95163891331592","Harcourt Street between Courtney Street and Flemington Road approximately 27m NW of Nutrition Melbourne/Dexa Melbourne, Ground, 64 Harcourt Street, North Melbourne, 3051",,,,-37.79882674,144.95163891331592,,,0,Bicycle Rails,1,1,,,,,,1647827,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.13,30/4/2021,319659.55,5814528.97,14/8/2021
1656110,21,"-37.80455132586676, 144.94948242620066","Errol Street between Victoria Street and Queensberry Street approximately 8m SW of North Melbourne Supa IGA, Ground, 26 Errol Street, North Melbourne, 3051",,,,-37.80455133,144.94948242620066,,,0,Bicycle Rails,1,1,,,,,,1656110,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.14,30/4/2021,319483.61,5813889.57,14/8/2021
1618230,21,"-37.80055841140664, 144.95575513358847","Flemington Road between Blackwood Street and Wreckyn Street approximately 13m SE of Domino's Pizza, 23 Flemington Road, North Melbourne, 3051",,,,-37.80055841,144.95575513358847,,,0,Bicycle Rails,1,1,,,,,,1618230,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.0,30/4/2021,320026.19,5814344.75,14/8/2021
1551670,21,"-37.794767174346674, 144.94019778882742","Buncle Street between Macaulay Road and Caytre Crescent approximately 5m East of 13 Buncle Street, North Melbourne, 3051",,,,-37.79476717,144.94019778882742,,,0,Bicycle Rails,1,1,,,,,,1551670,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.23,30/4/2021,318642.22,5814957.3,14/8/2021
1533041,21,"-37.803249385275585, 144.95014424983475","Queensberry Street between Leveson Street and Errol Street approximately 5m East of Arts House North Melbourne Townhall, Arts House, North Melbourne Town Hall, 521 Queensberry Street, North Melbourne, 3051",,,,-37.80324939,144.95014424983475,,,0,Bicycle Rails,1,1,,,,,,1533041,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.14,30/4/2021,319538.71,5814035.32,14/8/2021
1617584,21,"-37.79979698613087, 144.946890681153","O'Shanassy Street between Curzon Street and Abbotsford Street approximately 50m NE of 103 O'Shanassy Street, North Melbourne, 3051",,,,-37.79979699,144.9468907,,,0,Bicycle Rails,1,1,,,,,,1617584,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.83,30/4/2021,319243.83,5814412.13,14/8/2021
1074030,21,"-37.80454060790906, 144.94923954877487","Errol Street between Victoria Street and Queensberry Street approximately 6m SE of Chemist Warehouse, Ground, 19-23 Errol Street, North Melbourne, 3051",,,,-37.80454061,144.94923954877487,,,0,Bicycle Rails,1,1,,,,,,1074030,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.14,30/4/2021,319462.2,5813890.29,14/8/2021
1580855,21,"-37.795150181580375, 144.94250262794841","Kipling Street between Canning Street and Erskine Street approximately 3m West of 16 Kipling Street, North Melbourne, 3051",,,,-37.79515018,144.9425026279484,,,0,Bicycle Rails,1,1,,,,,,1580855,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.42,30/4/2021,318846.11,5814919.27,14/8/2021
1617582,21,"-37.79978747132455, 144.9468049704314","O'Shanassy Street between Curzon Street and Abbotsford Street approximately 44m NE of 103 O'Shanassy Street, North Melbourne, 3051",,,,-37.79978747,144.9468049704314,,,0,Bicycle Rails,1,1,,,,,,1617582,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.83,30/4/2021,319236.26,5814413.02,14/8/2021
1551708,21,"-37.79440002777006, 144.9406198827268","Pampas Street from Buncle Street approximately 3m South of 4 Pampas Street, North Melbourne, 3051",,,,-37.79440003,144.9406198827268,,,0,Bicycle Rails,1,1,,,,,,1551708,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,1.84,30/4/2021,318678.49,5814998.86,14/8/2021
1739324,21,"-37.80226616178817, 144.94956732413567","Purcell Street between Curzon Street and Errol Street approximately 5m SW of 113A Errol Street, North Melbourne, 3051",,,,-37.80226616,144.94956732413567,,,0,Bicycle Rails,1,1,,,,,,1739324,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.04,30/4/2021,319485.52,5814143.31,14/8/2021
1507351,21,"-37.802290332149376, 144.94450774942996","Lothian Street between Queensberry Street and Arden Street approximately 8m NE of Beatrix Cafe, 688 Queensberry Street, North Melbourne, 3051",,,,-37.80229033,144.94450774942996,,,0,Bicycle Rails,1,1,,,,,,1507351,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.05,30/4/2021,319040.1,5814130.84,14/8/2021
1507373,21,"-37.79195297883283, 144.93791106114068","Sutton Street between Boundary Road and Western Link Road approximately 59m NW of Dann Event Hire Pty Ltd, 77 Sutton Street, North Melbourne, 3051",,,,-37.79195298,144.93791106114068,,,0,Bicycle Rails,1,1,,,,,,1507373,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.03,30/4/2021,318433.97,5815265.14,14/8/2021
1785445,21,"-37.79858013573639, 144.9533003343847","Flemington Road between Villiers Street and Harcourt Street approximately 6m East of Fitin2it Personal Training, 85 Flemington Road, North Melbourne, 3051",,,,-37.79858014,144.9533003343847,,,0,Bicycle Rails,1,1,,,,,,1785445,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,5.0,30/4/2021,319805.24,5814559.54,14/8/2021
1739325,21,"-37.80226740673875, 144.9495767165205","Purcell Street between Curzon Street and Errol Street approximately 5m South of 113A Errol Street, North Melbourne, 3051",,,,-37.80226741,144.9495767165205,,,0,Bicycle Rails,1,1,,,,,,1739325,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.04,30/4/2021,319486.35,5814143.19,14/8/2021
1643470,21,"-37.8020295262261, 144.95121458400195","Leveson Street between Queensberry Street and Arden Street approximately 18m South of 105 Leveson Street, North Melbourne, 3051",,,,-37.80202953,144.95121458400197,,,0,Bicycle Rails,1,1,,,,,,1643470,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.24,30/4/2021,319629.98,5814172.75,14/8/2021
1546793,21,"-37.799558384342724, 144.95079348687094","Errol Street Reserve approximately 25m NW of Hotham, 103 Courtney Street, North Melbourne, 3051",,,,-37.79955838,144.95079348687094,,,0,Bicycle Rails,1,1,,,,,,1546793,Bicycle Rails - Unspecified,Outdoor Furniture,Bicycle Rails,200101-000,,Parks and City Greening,City of Melbourne,4.0,19/9/2019,319586.89,5814446.15,14/8/2021
1584040,21,"-37.799437044178426, 144.94071201491187","North Melbourne Recreation Reserve approximately 72m North of Champion Parts, 205-213 Arden Street, North Melbourne, 3051",,,,-37.79943704,144.94071201491187,,,0,Bicycle Rails,1,1,,,,,,1584040,Bicycle Rails - Stainless Steel Bicycle Hoop - North Melbourne Recreation Reserve,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Parks and City Greening,City of Melbourne,4.0,9/4/2019,318698.92,5814440.1,14/8/2021
1545531,21,"-37.80055152534111, 144.94710692842327","Arden Street between Curzon Street and Abbotsford Street approximately 28m North of 111-113 Arden Street, North Melbourne, 3051",,,,-37.80055153,144.94710692842327,,,0,Bicycle Rails,1,1,,,,,,1545531,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.09,30/4/2021,319264.71,5814328.82,14/8/2021
1551658,21,"-37.79460433709422, 144.94045056306723","Buncle Street between Macaulay Road and Caytre Crescent approximately 2m West of 34 Buncle Street, North Melbourne, 3051",,,,-37.79460434,144.94045056306723,,,0,Bicycle Rails,1,1,,,,,,1551658,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.23,30/4/2021,318664.08,5814975.86,14/8/2021
1772397,21,"-37.804772395628454, 144.94768288427656","Curzon Street between Victoria Street and Elm Street approximately 27m West of Brown Gouge Valet, 2-4 Curzon Street, North Melbourne, 3051",,,,-37.8047724,144.94768288427656,,,0,Bicycle Rails,1,1,,,,,,1772397,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,319325.71,5813861.56,14/8/2021
1507356,21,"-37.80472297359755, 144.95370830256584","Howard Street between Victoria Street and Queensberry Street approximately 5m SE of Lingua Italia, Studio 9, Ground, 101 Howard Street, North Melbourne, 3051",,,,-37.80472297,144.95370830256584,,,0,Bicycle Rails,1,1,,,,,,1507356,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.44,30/4/2021,319856.09,5813878.68,14/8/2021
1569880,21,"-37.80207107547571, 144.9472406681361","Provost Street between Curzon Street and Abbotsford Street approximately 4m NE of 17 Provost Street, North Melbourne, 3051",,,,-37.80207108,144.9472406681361,,,0,Bicycle Rails,1,1,,,,,,1569880,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.25,30/4/2021,319280.19,5814160.46,14/8/2021
1617539,21,"-37.80451344394413, 144.95402949689546","Howard Street between Victoria Street and Queensberry Street approximately 8m North of North Melbourne Children's Centre, 28 Howard Street, North Melbourne, 3051",,,,-37.80451344,144.95402949689546,,,0,Bicycle Rails,1,1,,,,,,1617539,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.44,30/4/2021,319883.86,5813902.55,14/8/2021
1566043,21,"-37.804866237940104, 144.957937936247","O'Connell Street between Victoria Street and Queensberry Street approximately 15m NE of Animals Australia Federation, 37 O'Connell Street, North Melbourne, 3051",,,,-37.80486624,144.9579379,,,0,Bicycle Rails,1,1,,,,,,1566043,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.2,30/4/2021,320228.83,5813870.93,14/8/2021
1647832,21,"-37.798083208402375, 144.9511640622551","Murphy Street between Flemington Road and Errol Street approximately 23m East of 2 Chapman Street, North Melbourne, 3051",,,,-37.79808321,144.9511640622551,,,0,Bicycle Rails,1,1,,,,,,1647832,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.13,30/4/2021,319615.93,5814610.56,14/8/2021
1631462,21,"-37.795012285725825, 144.9453768060837","Erskine Street between Abbotsford Street and Dryburgh Street approximately 26m South of 22A Erskine Street, North Melbourne, 3051",,,,-37.79501229,144.9453768060837,,,0,Bicycle Rails,1,1,,,,,,1631462,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.43,30/4/2021,319098.86,5814940.14,14/8/2021
1618909,21,"-37.79466642891822, 144.9423426368769","Erskine Street between Dryburgh Street and Melrose Street approximately 5m North of 63 Erskine Street, North Melbourne, 3051",,,,-37.79466643,144.9423426368769,,,0,Bicycle Rails,1,1,,,,,,1618909,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,2.41,30/4/2021,318830.84,5814972.64,14/8/2021
1758345,21,"-37.79269129219998, 144.9420520981405","Melrose Street between Brougham Street and Sutton Street approximately 3m NE of Hotham Hub Children's Centre, Hotham Hub Childrens Centre, 113 Melrose Street, North Melbourne, 3051",,,,-37.79269129,144.9420520981405,,,0,Bicycle Rails,1,1,,,,,,1758345,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,318800.43,5815191.25,14/8/2021
1656124,21,"-37.799356001194234, 144.95504575306413","Flemington Road between Wreckyn Street and Villiers Street approximately 74m East of 61-63 Flemington Road, North Melbourne, 3051",,,,-37.799356,144.95504575306413,,,0,Bicycle Rails,1,1,,,,,,1656124,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.0,30/4/2021,319960.81,5814476.81,14/8/2021
1755817,21,"-37.80554496724985, 144.95623721440006","Peel Street between Victoria Street and Princess Street approximately 8m SW of Ground, 110 Peel Street, North Melbourne, 3051",,,,-37.80554497,144.95623721440006,,,0,Bicycle Rails,1,1,,,,,,1755817,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.59,30/4/2021,320080.74,5813792.34,14/8/2021
1545398,21,"-37.80584709653675, 144.9566713989393","Victoria Street between Cobden Street and Peel Street approximately 3m SE of Curry Corner, 292 Victoria Street, North Melbourne, 3051",,,,-37.8058471,144.9566713989393,,,0,Bicycle Rails,1,1,,,,,,1545398,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,3.16,30/4/2021,320119.7,5813759.65,14/8/2021
1551664,21,"-37.79541815533871, 144.94012405989352","Buncle Street between Macaulay Road and Caytre Crescent approximately 16m East of 1 Buncle Street, North Melbourne, 3051",,,,-37.79541816,144.94012405989352,,,0,Bicycle Rails,1,1,,,,,,1551664,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.23,30/4/2021,318637.32,5814884.92,14/8/2021
1551707,21,"-37.794914746492246, 144.9399739422541","Caytre Crescent between Buncle Street and Pampas Street approximately 10m SW of 9 Buncle Street, North Melbourne, 3051",,,,-37.79491475,144.9399739422541,,,0,Bicycle Rails,1,1,,,,,,1551707,Bicycle Rails - Galvanised Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-002,Bicycle Rails - Galvanised Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.23,30/4/2021,318622.87,5814940.49,14/8/2021
1752597,21,"-37.80375782311833, 144.9569370617864","Queensberry Street between Cobden Street and Peel Street approximately 3m South of Northside Cycles, Ground, 334-336 Queensberry Street, North Melbourne, 3051",,,,-37.80375782,144.9569370617864,,,0,Bicycle Rails,1,1,,,,,,1752597,Bicycle Rails - Stainless Steel Bicycle Hoop,Outdoor Furniture,Bicycle Rails,200101-004,Bicycle Rails - Stainless Steel Bicycle Hoop,Infrastructure and Assets,City of Melbourne,4.18,30/4/2021,320138.02,5813992.0,14/8/2021
1499429,21,"-37.80104229348687, 144.95298716073992","Intersection of Arden Street and Courtney Street approximately 5m South of Edinburgh Castle Hotel, 56-58 Courtney Street, North Melbourne, 3051",,,,-37.80104229,144.95298716073992,,,0,Bicycle Rails,1,1,,,,,,1499429,Bicycle Rails - Painted Steel Bicycle Rail,Outdoor Furniture,Bicycle Rails,200101-003,Bicycle Rails - Painted Steel Bicycle Rail,Infrastructure and Assets,City of Melbourne,2.12,30/4/2021,319783.65,5814285.72,14/8/2021
