census_year,block_id,property_id,base_property_id,building_address,clue_small_area,trading_name,business_address,industry_anzsic4_code,industry_anzsic4_description,seating_type,number_of_seats,lng,lat,location,map_id,infoopen,category,approved,retina
2023,906,108505,108505,367-377 Royal Parade PARKVILLE VIC 3052,Parkville,Mornin Vietnam,"Shop 1, Ground 369 Royal Parade PARKVILLE VIC 3052",4511,Cafes and Restaurants,Seats - Indoor,35,144.9585629265807,-37.7849285715,"{'lon': 144.9585629265807, 'lat': -37.7849285715}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,919,103256,103256,Victorian Comprehensive Cancer Centre 301-327 Grattan Street MELBOURNE VIC 3000,Parkville,The Loft @ VCCC,Part Level 7 305 Grattan Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,100,144.95667136729958,-37.80018542705,"{'lon': 144.95667136729958, 'lat': -37.80018542705}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,919,103256,103256,Victorian Comprehensive Cancer Centre 301-327 Grattan Street MELBOURNE VIC 3000,Parkville,Super 8,303 Grattan Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,144.95667136729958,-37.80018542705,"{'lon': 144.95667136729958, 'lat': -37.80018542705}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,928,608380,608380,131 Oak Street PARKVILLE VIC 3052,Parkville,Shesh Besh Cafe & Milkbar,2 Garrard Street PARKVILLE VIC 3052,4111,Convenience Store,Seats - Indoor,2,144.9421543182,-37.7796477920927,"{'lon': 144.9421543182, 'lat': -37.7796477920927}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Convenience Store",1,1
2023,931,103908,103908,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,Parkville,The Farmacy Restaurant,Tenancy 18.02 Ground 48 Flemington Road PARKVILLE VIC 3052,4511,Cafes and Restaurants,Seats - Indoor,86,144.9495225654,-37.79363102715632,"{'lon': 144.9495225654, 'lat': -37.79363102715632}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,2392,617402,617402,11-41 Melrose Street NORTH MELBOURNE VIC 3051,North Melbourne,Mr Tucker,17-19 Melrose Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,28,144.9414035519,-37.79501732002552,"{'lon': 144.9414035519, 'lat': -37.79501732002552}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,254,106092,106092,143-145 Lygon Street CARLTON VIC 3053,Carlton,Mandina Kitchen,Ground 143-145 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96609762915,-37.80378400705,"{'lon': 144.96609762915, 'lat': -37.80378400705}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,254,106094,106094,147 Lygon Street CARLTON VIC 3053,Carlton,DRP Bar,Shop 147 Lygon Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Outdoor,16,144.96610641336656,-37.80373285205,"{'lon': 144.96610641336656, 'lat': -37.80373285205}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,255,109370,109370,558-566 Swanston Street CARLTON VIC 3053,Carlton,Lemuse,566 Swanston Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,15,144.96388944766684,-37.8035655312,"{'lon': 144.96388944766684, 'lat': -37.8035655312}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,262,107875,107875,261-263 Queensberry Street CARLTON VIC 3053,Carlton,Flovie Florist Cafe,Ground 261-263 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,40,144.95992559594998,-37.80440557609661,"{'lon': 144.95992559594998, 'lat': -37.80440557609661}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,265,101592,101592,87 Cardigan Street CARLTON VIC 3053,Carlton,Woodside Green,87 Cardigan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,18,144.96444718050296,-37.804861399299995,"{'lon': 144.96444718050296, 'lat': -37.804861399299995}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,265,107867,107867,139-155 Queensberry Street CARLTON VIC 3053,Carlton,Stories Of Nooool,151 Queensberry Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,90,144.96392473232544,-37.80493400100001,"{'lon': 144.96392473232544, 'lat': -37.80493400100001}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,265,109377,109377,514-520 Swanston Street CARLTON VIC 3053,Carlton,Osha Thai Carlton,520 Swanston Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,14,144.96353286750832,-37.8048370078,"{'lon': 144.96353286750832, 'lat': -37.8048370078}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,266,111078,111078,16-26 Orr Street CARLTON VIC 3053,Carlton,Hi Chong Qing Cafe & Noodle Bar,Part Ground 22 Orr Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,20,144.9654001320078,-37.80634114275,"{'lon': 144.9654001320078, 'lat': -37.80634114275}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,309,101104,101104,11-13 Boundary Road NORTH MELBOURNE VIC 3051,North Melbourne,The Humble Goat,11 Boundary Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,15,144.9385382353169,-37.7959138026,"{'lon': 144.9385382353169, 'lat': -37.7959138026}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,333,107975,107975,610 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,Palette,Ground 610 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,24,144.94713846795,-37.80252653130782,"{'lon': 144.94713846795, 'lat': -37.80252653130782}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,333,107981,107981,594 Queensberry Street NORTH MELBOURNE VIC 3051,North Melbourne,Twenty & Six Espresso,594 Queensberry Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9475395524,-37.80257097434729,"{'lon': 144.9475395524, 'lat': -37.80257097434729}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,344,109786,109786,552-568 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Get On The Coffees,Lobby 552-568 Victoria Street NORTH MELBOURNE VIC 3051,4512,Takeaway Food Services,Seats - Indoor,16,144.9474384868861,-37.80457510975,"{'lon': 144.9474384868861, 'lat': -37.80457510975}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,345,103419,103419,81 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Snax Cafe,81 Errol Street NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,36,144.94928701979535,-37.803234037500005,"{'lon': 144.94928701979535, 'lat': -37.803234037500005}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,347,110920,110920,Limerick Castle Hotel & Restaurant 161-163 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Limerick Castle Hotel & Restaurant,Limerick Castle Hotel & Restaurant 161-163 Errol Street NORTH MELBOURNE VIC 3051,4520,"Pubs, Taverns and Bars",Seats - Indoor,32,144.94963795699823,-37.8011579495,"{'lon': 144.94963795699823, 'lat': -37.8011579495}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Pubs, Taverns and Bars",1,1
2023,377,103816,103816,65-67 Flemington Road NORTH MELBOURNE VIC 3051,North Melbourne,New Lanna Thai,65 Flemington Road NORTH MELBOURNE VIC 3051,4511,Cafes and Restaurants,Seats - Indoor,60,144.95400708187265,-37.79936515035,"{'lon': 144.95400708187265, 'lat': -37.79936515035}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,423,109713,109713,343 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Udom House,Ground 343 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,26,144.9500258157,-37.8054743794317,"{'lon': 144.9500258157, 'lat': -37.8054743794317}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,424,109699,109699,279 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),279,279 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,25,144.95197013019998,-37.80566903288515,"{'lon': 144.95197013019998, 'lat': -37.80566903288515}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,434,109697,109697,223 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Little Africa,223 Victoria Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,28,144.9540447856,-37.80589993696951,"{'lon': 144.9540447856, 'lat': -37.80589993696951}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,435,107481,107481,65-67 Peel Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),The Drunken Poet,Ground 65 Peel Street WEST MELBOURNE VIC 3003,4520,"Pubs, Taverns and Bars",Seats - Indoor,50,144.9554972915016,-37.8066676736,"{'lon': 144.9554972915016, 'lat': -37.8066676736}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Pubs, Taverns and Bars",1,1
2023,435,107486,107486,85-87 Peel Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Hello Jose,Ground 85 Peel Street WEST MELBOURNE VIC 3003,4511,Cafes and Restaurants,Seats - Indoor,20,144.9555841133822,-37.8061976165,"{'lon': 144.9555841133822, 'lat': -37.8061976165}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,96,606638,105490,"Building 1, Francis Ormond 124 La Trobe Street MELBOURNE VIC 3000",Melbourne (CBD),Pearson And Murphy's Cafe,"Part Building 1, Ground 124 La Trobe Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,76,144.96458869234556,-37.80821791505,"{'lon': 144.96458869234556, 'lat': -37.80821791505}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,96,606638,105490,"Building 1, Francis Ormond 124 La Trobe Street MELBOURNE VIC 3000",Melbourne (CBD),Pearson And Murphy's Cafe,"Part Building 1, Ground 124 La Trobe Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,80,144.96458869234556,-37.80821791505,"{'lon': 144.96458869234556, 'lat': -37.80821791505}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,96,606672,105490,Building 14 RMIT University 414-418 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Canto Melbourne,Part  Level 4 Building 14 RMIT University 414-418 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,12,144.96458869234556,-37.80821791505,"{'lon': 144.96458869234556, 'lat': -37.80821791505}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,97,109677,109677,13A Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Han Guuk Guan Korean Restaurant,13A Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.96798075502056,-37.807585980750005,"{'lon': 144.96798075502056, 'lat': -37.807585980750005}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,113,110673,108118,83-129 Victoria Street MELBOURNE VIC 3000,Melbourne (CBD),Market Espresso & Trolley Hire,Trolley Hire Queen Victoria Market Victoria Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,18,144.9576272223,-37.807832574221266,"{'lon': 144.9576272223, 'lat': -37.807832574221266}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,114,103233,103233,487 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Pondok Rempah,487 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95979246354582,-37.8076028071,"{'lon': 144.95979246354582, 'lat': -37.8076028071}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,115,103293,103293,496-504 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Lost In Yunnan Elizabeth,504 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,80,144.96035058510245,-37.807198220100005,"{'lon': 144.96035058510245, 'lat': -37.807198220100005}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,205,104469,104469,114-152 Grattan Street CARLTON VIC 3053,Carlton,Schnitz Melbourne Connect,"Shop D, Ground 700 Swanston Street CARLTON VIC 3053",4511,Cafes and Restaurants,Seats - Outdoor,16,144.96480663662987,-37.7999734556,"{'lon': 144.96480663662987, 'lat': -37.7999734556}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,206,106118,106118,219-221 Lygon Street CARLTON VIC 3053,Carlton,Papa Gino's Pizza Restaurant,219-221 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96671620452418,-37.80019059405,"{'lon': 144.96671620452418, 'lat': -37.80019059405}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,206,106130,106130,255-257 Lygon Street CARLTON VIC 3053,Carlton,University Cafe / Universita Bar Restaurant,255 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,120,144.9668380258472,-37.79947758885,"{'lon': 144.9668380258472, 'lat': -37.79947758885}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,207,106144,106144,305 Lygon Street CARLTON VIC 3053,Carlton,Tiamo,305 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,45,144.9670778438359,-37.79817987675,"{'lon': 144.9670778438359, 'lat': -37.79817987675}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,207,106153,106153,331-335 Lygon Street CARLTON VIC 3053,Carlton,Jimmy Watson's Wine Bar,331-335 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,40,144.96717190181073,-37.79751105955,"{'lon': 144.96717190181073, 'lat': -37.79751105955}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,207,106154,106154,337-343 Lygon Street CARLTON VIC 3053,Carlton,Trio Pastry Sweets Nuts,339 Lygon Street CARLTON VIC 3053,4129,Other Specialised Food Retailing,Seats - Indoor,6,144.9672261670091,-37.79734791825,"{'lon': 144.9672261670091, 'lat': -37.79734791825}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Other Specialised Food Retailing",1,1
2023,208,101660,101660,330-332 Cardigan Street CARLTON VIC 3053,Carlton,Le Miel Et La Lune,330 Cardigan Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,35,144.96637796958106,-37.79685794325,"{'lon': 144.96637796958106, 'lat': -37.79685794325}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,212,633373,633373,497-513 Rathdowne Street CARLTON VIC 3053,Carlton,Rathdowne & Reeves Cafe,Part Ground 497-513 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,22,144.9707672206,-37.79366092300744,"{'lon': 144.9707672206, 'lat': -37.79366092300744}",21,0,"Hospitality, Seats - Outdoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,215,108197,108197,401 Rathdowne Street CARLTON VIC 3053,Carlton,Chapati Melbourne,401 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,30,144.970321075281,-37.79692160955,"{'lon': 144.970321075281, 'lat': -37.79692160955}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,215,108202,108202,415-421 Rathdowne Street CARLTON VIC 3053,Carlton,Capitano,Ground 421 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,80,144.97042686285,-37.7965204303913,"{'lon': 144.97042686285, 'lat': -37.7965204303913}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,217,102686,102686,313-315 Drummond Street CARLTON VIC 3053,Carlton,Masani Italian Dining & Terrace,313-315 Drummond Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,60,144.9684924496501,-37.7983796778,"{'lon': 144.9684924496501, 'lat': -37.7983796778}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,217,103107,103107,189 Elgin Street CARLTON VIC 3053,Carlton,The Heart Of Carlton,"Shop 1, Ground 189 Elgin Street CARLTON VIC 3053",4512,Takeaway Food Services,Seats - Indoor,5,144.96820854215002,-37.79746375276458,"{'lon': 144.96820854215002, 'lat': -37.79746375276458}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,217,106195,106195,364 Lygon Street CARLTON VIC 3053,Carlton,Sea Salt Kitchen,364 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,50,144.96764370054544,-37.7982802798,"{'lon': 144.96764370054544, 'lat': -37.7982802798}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,218,106197,106197,350 Lygon Street CARLTON VIC 3053,Carlton,Grill'd Healthy Burgers,350 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,56,144.96752570782218,-37.79887064225,"{'lon': 144.96752570782218, 'lat': -37.79887064225}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,218,106206,106206,326-328 Lygon Street CARLTON VIC 3053,Carlton,DOC Espresso,Gnd & Flr1 326 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,60,144.96747369541905,-37.7993215387,"{'lon': 144.96747369541905, 'lat': -37.7993215387}",21,0,"Hospitality, Seats - Outdoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,218,106210,106210,316-318 Lygon Street CARLTON VIC 3053,Carlton,Copperwood,316-318 Lygon Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,160,144.9675889324215,-37.7996258121,"{'lon': 144.9675889324215, 'lat': -37.7996258121}",21,0,"Hospitality, Seats - Indoor, Large (51-200 seats), Cafes and Restaurants",1,1
2023,225,108237,108237,158 Rathdowne Street CARLTON VIC 3053,Carlton,Fenton Bistro,Ground 158 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,26,144.9710859391253,-37.79578990885,"{'lon': 144.9710859391253, 'lat': -37.79578990885}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,226,108231,108231,174 Rathdowne Street CARLTON VIC 3053,Carlton,Likya Turkish Eatery,174 Rathdowne Street CARLTON VIC 3053,4512,Takeaway Food Services,Seats - Indoor,7,144.9711672894365,-37.79527819115,"{'lon': 144.9711672894365, 'lat': -37.79527819115}",21,0,"Hospitality, Seats - Indoor, Small (1-20 seats), Takeaway Food Services",1,1
2023,226,108235,108235,164 Rathdowne Street CARLTON VIC 3053,Carlton,Bar Bellamy,164 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97113272902246,-37.7954766408,"{'lon': 144.97113272902246, 'lat': -37.7954766408}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
2023,226,108236,108236,160-162 Rathdowne Street CARLTON VIC 3053,Carlton,Bossy Beans,160-162 Rathdowne Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Indoor,35,144.97112231989163,-37.79553641085,"{'lon': 144.97112231989163, 'lat': -37.79553641085}",21,0,"Hospitality, Seats - Indoor, Medium (21-50 seats), Cafes and Restaurants",1,1
2023,232,106944,106944,161-163 Nicholson Street CARLTON VIC 3053,Carlton,Al Dente Enoteca,Part 161-163 Nicholson Street CARLTON VIC 3053,4511,Cafes and Restaurants,Seats - Outdoor,12,144.97480119085986,-37.79638866855,"{'lon': 144.97480119085986, 'lat': -37.79638866855}",21,0,"Hospitality, Seats - Outdoor, Small (1-20 seats), Cafes and Restaurants",1,1
